run_id,date,session,runtime_utc,symbol,run_status,spot,gamma_flip,raw_flip,gamma_regime,net_gex,gex_percentile,atr_1d,net_vanna,vanna_percentile,vanna_regime,basic_mnav,ev_mnav,mnav_discount,btc_per_share_basic,btc_per_share_diluted,btc_holdings,btc_yield_ytd,nav_per_share,btc_nav,avg_cost_per_btc,total_shares,diluted_shares,cash_balance,debt_outstanding,current_iv,iv_rank,iv_percentile,iv_rank_method,iv_regime,iv_band,iv_skew_25d,put_call_oi_ratio,btc_price,btc_weekly_rsi,btc_mvrv,btc_realized_price,btc_cycle_zone,btc_taker_buy_sell_ratio,btc_funding_rate,btc_liq_total_usd,btc_liq_long_pct,btc_fear_greed,btc_gex_secondary_confirm,btc_mvrv_zscore,btc_pi_cycle_signal,btc_puell_multiple,btc_nupl,btc_reserve_risk,asst_drawdown_90d,asst_90d_high,risk_zone,market_closed,action_banner,csp_allowed,leap_add_allowed,leap_add_size,pmcc_allowed,pmcc_status,csp_band_low,csp_band_high,leap_core_band_low,leap_core_band_high,csp_delta_to_band,csp_magnet_proximity,csp_count,csp_top_strike,csp_top_expiry,csp_top_dte,csp_top_mid,csp_top_eff_basis,leap_core_count,leap_mid_count,leap_tail_count,leap_core_strikes,leap_mid_strikes,leap_tail_strikes,sata_price,sata_volume,sata_options_oi,asst_volume,asst_market_cap,leap_entry_percentile,leap_entry_score,pos_magnets,neg_magnets,notes,gamma_family,iv_band_label,cohort_id,cohort_id_v,data_health_flags,schema_version,fwd5,max_dd_5d,rv_5d,fwd10,max_dd_10d,rv_10d,fwd21,max_dd_21d,rv_21d,fwd63,max_dd_63d,rv_63d
149,2026-05-01,AM,2026-05-01T14:06:42.836887+00:00,ASST,ok,16.185,12.9292,14.0431,long_gamma_strong,852256.2088727872,97.06,1.4048,33977689.81004821,71.79,positive,1.0285,1.2958,-0.2958,0.0002,0.000145,14556.5,15.561164592627378,15.751834933213486,1146456839.15,102595.54944285032,72782431,100531024,140800000.0,10000000.0,118.1,0.6,82.0,IV,CHEAP_VOL,3,-6.19,0.274,76452.92547151288,37.2,1.4246,53593.57,RECOVERY,1.3356,-1.81e-05,4279.153200000001,18.18600465157452,26,,0.7634,0,0.881,0.3134,0.0006508754,-0.3842,23.4,RED,0,ACCUMULATE: WATCH,OFF,OFF,—,ALLOWED,AVAILABLE,12.2268,14.334,9.4172,12.2268,0.878,,0,,,,,,0,0,0,[],[],[],98.3,,,2242154,,0.0,0.5,"[{""strike"": 20.0, ""net_gex"": 176683.20751590305}, {""strike"": 26.0, ""net_gex"": 159875.8783149487}, {""strike"": 27.0, ""net_gex"": 145047.0472559508}, {""strike"": 25.0, ""net_gex"": 81476.24063773408}, {""strike"": 15.0, ""net_gex"": 80471.31232293943}]",[],"[""Regime long_gamma_strong; spot 16.18, flip 12.93, ATR1d 1.4048."", ""CSP income band: [12.23, 14.33]."", ""LEAP convexity band: [9.42, 12.23]."", ""Positive GEX magnets: 20.0 (GEX 1.8e+05), 26.0 (GEX 1.6e+05), 27.0 (GEX 1.5e+05), 25.0 (GEX 8.1e+04), 15.0 (GEX 8.0e+04)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core: no strikes in band."", ""GEX CONVENTION: ASST 95%+ call OI from speculative buying. Standard equity GEX tools may understate dealer short-gamma."", ""PMCC regime eligible: AVAILABLE (long_gamma_strong). Permission: see pmcc_allowed."", ""CSP management: exit at 50% profit OR 21 DTE, whichever first. DTE window: 45-60 (IV regime: CHEAP_VOL)."", ""LEAP entry score: 0.5/3.0 (gamma=0, vega=0.5, mNAV=0.0)."", ""BTC cycle: RECOVERY (RSI=37.2, MVRV=1.42). ASST drawdown: -38.4%."", ""Action: ACCUMULATE: WATCH. CSP: OFF (long gamma strong \u2014 dealers dampen moves). LEAP: OFF \u2014 (IV expensive (rank 1, pct 82)). PMCC: ALLOWED (long gamma strong (IV 1%, premium available))."", ""IV metrics (method=IV): current=118.1% rank=0.6 pct=82.0"", ""Flip migration: +2.2277 vs yesterday."", ""LEAP entry percentile: 0.0% \u2014 above band (not in zone).""]",LONG,RICH_VOL,RECOVERY|RICH_VOL|LONG,1.5,,1.5,,,,,,,,,,,,
150,2026-05-01,MID,2026-05-01T16:06:50.468226+00:00,ASST,ok,16.22,14.5195,14.5205,long_gamma_weak,847773.8934970504,96.15,1.4048,34117984.19677594,73.17,positive,1.0396,1.3078,-0.3078,0.0002,0.000145,14556.5,15.561164592627378,15.703634887518392,1142948722.65,102595.54944285032,72782431,100531024,140800000.0,10000000.0,61.3,0.1,3.2,IV,CHEAP_VOL,0,50.4,0.274,76452.92547151288,37.2,1.4246,53593.57,RECOVERY,1.3356,-1.81e-05,4279.153200000001,18.18600465157452,26,,0.7634,0,0.881,0.3134,0.0006508754,-0.3842,23.4,RED,0,BUILD: LEAP ONLY,OFF,ALLOWED,FULL,ALLOWED,AVAILABLE,13.8171,15.9243,11.0075,13.8171,0.14,,0,,,,,,0,0,0,[],[],[],98.46,,,2242154,,0.0,1.0,"[{""strike"": 20.0, ""net_gex"": 177570.63466372777}, {""strike"": 26.0, ""net_gex"": 160633.49067130013}, {""strike"": 27.0, ""net_gex"": 145027.1122760244}, {""strike"": 25.0, ""net_gex"": 81667.25783677182}, {""strike"": 17.0, ""net_gex"": 77625.6944655586}]",[],"[""Regime long_gamma_weak; spot 16.22, flip 14.52, ATR1d 1.4048."", ""CSP income band: [13.82, 15.92]."", ""LEAP convexity band: [11.01, 13.82]."", ""Positive GEX magnets: 20.0 (GEX 1.8e+05), 26.0 (GEX 1.6e+05), 27.0 (GEX 1.5e+05), 25.0 (GEX 8.2e+04), 17.0 (GEX 7.8e+04)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core: no strikes in band."", ""GEX CONVENTION: ASST 95%+ call OI from speculative buying. Standard equity GEX tools may understate dealer short-gamma."", ""PMCC regime eligible: AVAILABLE (long_gamma_weak). Permission: see pmcc_allowed."", ""CSP management: exit at 50% profit OR 21 DTE, whichever first. DTE window: 45-60 (IV regime: CHEAP_VOL)."", ""LEAP entry score: 1.0/3.0 (gamma=0, vega=1.0, mNAV=0.0)."", ""BTC cycle: RECOVERY (RSI=37.2, MVRV=1.42). ASST drawdown: -38.4%."", ""Action: BUILD: LEAP ONLY. CSP: OFF (long gamma weak \u2014 dealers dampen moves). LEAP: ALLOWED FULL (cheap IV (rank 0, pct 3) + score 1.0 | mNAV 1.040x, recovery). PMCC: ALLOWED (long gamma weak (IV 0%, premium available))."", ""IV metrics (method=IV): current=61.3% rank=0.1 pct=3.2"", ""Flip migration: +0.0019 vs yesterday."", ""LEAP entry percentile: 0.0% \u2014 above band (not in zone).""]",LONG,EXTREME_CHEAP,RECOVERY|EXTREME_CHEAP|LONG,1.5,,1.5,,,,,,,,,,,,
152,2026-05-01,PM,2026-05-01T19:32:38.448356+00:00,ASST,ok,16.27,14.5393,14.5391,long_gamma_weak,853741.7196155713,96.19,1.4048,33932053.44500192,66.67,positive,1.0343,1.3025,-0.3025,0.0002,0.000145,14556.5,15.561164592627378,15.69734288155338,1142490775.16,102595.54944285032,72782431,100531024,140800000.0,10000000.0,40.0,0.0,0.0,IV,CHEAP_VOL,0,70.23,0.274,76452.92547151288,37.2,1.4246,53593.57,RECOVERY,1.3356,-3.143e-05,4279.153200000001,18.18600465157452,26,,0.7634,0,0.881,0.3134,0.0006508754,-0.3842,23.4,RED,0,BUILD: LEAP ONLY,OFF,ALLOWED,FULL,ALLOWED,AVAILABLE,13.8369,15.9441,11.0273,13.8369,0.155,,0,,,,,,0,0,0,[],[],[],99.248,,,2242154,,0.0,1.0,"[{""strike"": 20.0, ""net_gex"": 179551.0077839232}, {""strike"": 26.0, ""net_gex"": 162594.87379688298}, {""strike"": 27.0, ""net_gex"": 146346.40645339666}, {""strike"": 25.0, ""net_gex"": 82428.36523076997}, {""strike"": 15.0, ""net_gex"": 79472.25375965204}]",[],"[""Regime long_gamma_weak; spot 16.27, flip 14.54, ATR1d 1.4048."", ""CSP income band: [13.84, 15.94]."", ""LEAP convexity band: [11.03, 13.84]."", ""Positive GEX magnets: 20.0 (GEX 1.8e+05), 26.0 (GEX 1.6e+05), 27.0 (GEX 1.5e+05), 25.0 (GEX 8.2e+04), 15.0 (GEX 7.9e+04)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core: no strikes in band."", ""GEX CONVENTION: ASST 95%+ call OI from speculative buying. Standard equity GEX tools may understate dealer short-gamma."", ""PMCC regime eligible: AVAILABLE (long_gamma_weak). Permission: see pmcc_allowed."", ""CSP management: exit at 50% profit OR 21 DTE, whichever first. DTE window: 45-60 (IV regime: CHEAP_VOL)."", ""LEAP entry score: 1.0/3.0 (gamma=0, vega=1.0, mNAV=0.0)."", ""BTC cycle: RECOVERY (RSI=37.2, MVRV=1.42). ASST drawdown: -38.4%."", ""Action: BUILD: LEAP ONLY. CSP: OFF (long gamma weak \u2014 dealers dampen moves). LEAP: ALLOWED FULL (cheap IV (rank 0, pct 0) + score 1.0 | mNAV 1.034x, recovery). PMCC: ALLOWED (long gamma weak (IV 0%, premium available))."", ""IV metrics (method=IV): current=40.0% rank=0.0 pct=0.0"", ""Flip migration: -0.0004 vs yesterday."", ""LEAP entry percentile: 0.0% \u2014 above band (not in zone).""]",LONG,EXTREME_CHEAP,RECOVERY|EXTREME_CHEAP|LONG,1.5,,1.5,-0.03306084818684685,-0.059792556436851774,0.3716920835773991,,,,,,,,,
154,2026-05-04,AM,2026-05-04T14:39:31.168643+00:00,ASST,ok,16.475,14.588,14.637,long_gamma_weak,862507.6186556118,97.14,1.3672,33094532.806424476,52.38,positive,0.9883,1.289,-0.289,0.000205,0.000149,15000.5,18.70157313923456,16.285584960462895,1189229289.655,101817.42395685814,73023431,100772024,148300000.0,10000000.0,137.1,1.0,88.7,IV,CHEAP_VOL,3,-27.58,0.17,78484.05260225339,37.7,1.4642,53663.37,RECOVERY,1.1857,-1.58e-06,4279.153200000001,18.18600465157452,40,,0.8432,0,0.8584,0.317,0.0006536022,-0.303,23.4,RED,0,ACCUMULATE: WATCH,OFF,OFF,—,ALLOWED,AVAILABLE,13.9044,15.9552,11.17,13.9044,0.253,,0,,,,,,0,0,0,[],[],[],99.27,,,3488053,,0.0,1.5,"[{""strike"": 20.0, ""net_gex"": 190116.8573758449}, {""strike"": 27.0, ""net_gex"": 149810.74603567307}, {""strike"": 26.0, ""net_gex"": 138090.93248980292}, {""strike"": 25.0, ""net_gex"": 86717.17290074218}, {""strike"": 17.0, ""net_gex"": 81338.70639357556}]",[],"[""Regime long_gamma_weak; spot 16.48, flip 14.59, ATR1d 1.3672."", ""CSP income band: [13.90, 15.96]."", ""LEAP convexity band: [11.17, 13.90]."", ""Positive GEX magnets: 20.0 (GEX 1.9e+05), 27.0 (GEX 1.5e+05), 26.0 (GEX 1.4e+05), 25.0 (GEX 8.7e+04), 17.0 (GEX 8.1e+04)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core: no strikes in band."", ""GEX CONVENTION: ASST 95%+ call OI from speculative buying. Standard equity GEX tools may understate dealer short-gamma."", ""PMCC regime eligible: AVAILABLE (long_gamma_weak). Permission: see pmcc_allowed."", ""CSP management: exit at 50% profit OR 21 DTE, whichever first. DTE window: 45-60 (IV regime: CHEAP_VOL)."", ""LEAP entry score: 1.5/3.0 (gamma=0, vega=0.5, mNAV=1.0)."", ""BTC cycle: RECOVERY (RSI=37.7, MVRV=1.46). ASST drawdown: -30.3%."", ""Action: ACCUMULATE: WATCH. CSP: OFF (long gamma weak \u2014 dealers dampen moves). LEAP: OFF \u2014 (IV expensive (rank 1, pct 89)). PMCC: ALLOWED (long gamma weak (IV 1%, premium available))."", ""IV metrics (method=IV): current=137.1% rank=1.0 pct=88.7"", ""Flip migration: +0.0979 vs yesterday."", ""LEAP entry percentile: 0.0% \u2014 above band (not in zone).""]",LONG,RICH_VOL,RECOVERY|RICH_VOL|LONG,1.5,,1.5,,,,,,,,,,,,
155,2026-05-04,MID,2026-05-04T16:05:19.117167+00:00,ASST,ok,16.4101,14.6218,14.6282,long_gamma_weak,867400.743906464,97.2,1.3672,33603706.997632064,63.64,positive,0.9993,1.2973,-0.2973,0.000205,0.000149,15000.5,18.70157313923456,16.436655206806154,1200260957.365,101817.42395685814,73023431,100772024,148300000.0,10000000.0,137.2,1.5,88.9,IV,CHEAP_VOL,3,-23.01,0.17,78484.05260225339,37.7,1.4642,53663.37,RECOVERY,1.1275,-1.58e-06,4279.153200000001,18.18600465157452,40,,0.8432,0,0.8584,0.317,0.0006536022,-0.303,23.4,RED,0,ACCUMULATE: WATCH,OFF,OFF,—,ALLOWED,AVAILABLE,13.9382,15.989,11.2038,13.9382,0.205,,0,,,,,,0,0,0,[],[],[],99.13,,,3488053,,0.0,1.5,"[{""strike"": 20.0, ""net_gex"": 186385.48918998864}, {""strike"": 26.0, ""net_gex"": 167842.0512350415}, {""strike"": 27.0, ""net_gex"": 148844.58596851685}, {""strike"": 25.0, ""net_gex"": 85677.82351974072}, {""strike"": 17.0, ""net_gex"": 75728.19743811843}]",[],"[""Regime long_gamma_weak; spot 16.41, flip 14.62, ATR1d 1.3672."", ""CSP income band: [13.94, 15.99]."", ""LEAP convexity band: [11.20, 13.94]."", ""Positive GEX magnets: 20.0 (GEX 1.9e+05), 26.0 (GEX 1.7e+05), 27.0 (GEX 1.5e+05), 25.0 (GEX 8.6e+04), 17.0 (GEX 7.6e+04)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core: no strikes in band."", ""GEX CONVENTION: ASST 95%+ call OI from speculative buying. Standard equity GEX tools may understate dealer short-gamma."", ""PMCC regime eligible: AVAILABLE (long_gamma_weak). Permission: see pmcc_allowed."", ""CSP management: exit at 50% profit OR 21 DTE, whichever first. DTE window: 45-60 (IV regime: CHEAP_VOL)."", ""LEAP entry score: 1.5/3.0 (gamma=0, vega=0.5, mNAV=1.0)."", ""BTC cycle: RECOVERY (RSI=37.7, MVRV=1.46). ASST drawdown: -30.3%."", ""Action: ACCUMULATE: WATCH. CSP: OFF (long gamma weak \u2014 dealers dampen moves). LEAP: OFF \u2014 (IV expensive (rank 2, pct 89)). PMCC: ALLOWED (long gamma weak (IV 2%, premium available))."", ""IV metrics (method=IV): current=137.2% rank=1.5 pct=88.9"", ""Flip migration: +0.0128 vs yesterday."", ""LEAP entry percentile: 0.0% \u2014 above band (not in zone).""]",LONG,RICH_VOL,RECOVERY|RICH_VOL|LONG,1.5,,1.5,,,,,,,,,,,,
157,2026-05-04,PM,2026-05-04T19:32:05.016112+00:00,ASST,ok,16.39,10.7881,6.948,long_gamma_weak,514042.97001727537,69.44,1.3672,6970444.646772223,11.11,positive,1.0017,1.2996,-0.2996,0.000205,0.000149,15000.5,18.70157313923456,16.441433284543972,1200609868.9950001,101817.42395685814,73023431,100772024,148300000.0,10000000.0,131.3,0.0,82.5,IV,CHEAP_VOL,3,-17.87,0.17,78484.05260225339,37.7,1.4642,53663.37,RECOVERY,1.1275,-3.16e-05,4279.153200000001,18.18600465157452,40,,0.8432,0,0.8584,0.317,0.0006536022,-0.303,23.4,RED,0,ACCUMULATE: WATCH,OFF,OFF,—,ALLOWED,AVAILABLE,10.1045,12.1553,7.3701,10.1045,2.065,,0,,,,,,0,0,0,[],[],[],99.29,,,3488053,,0.0,0.5,"[{""strike"": 26.0, ""net_gex"": 168078.7991897572}, {""strike"": 20.0, ""net_gex"": 106767.58416703017}, {""strike"": 17.0, ""net_gex"": 73465.58833646991}, {""strike"": 18.0, ""net_gex"": 46843.67171253179}, {""strike"": 17.5, ""net_gex"": 42194.582718286154}]",[],"[""Regime long_gamma_weak; spot 16.39, flip 10.79, ATR1d 1.3672."", ""CSP income band: [10.10, 12.16]."", ""LEAP convexity band: [7.37, 10.10]."", ""Positive GEX magnets: 26.0 (GEX 1.7e+05), 20.0 (GEX 1.1e+05), 17.0 (GEX 7.3e+04), 18.0 (GEX 4.7e+04), 17.5 (GEX 4.2e+04)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core: no strikes in band."", ""GEX CONVENTION: ASST 95%+ call OI from speculative buying. Standard equity GEX tools may understate dealer short-gamma."", ""PMCC regime eligible: AVAILABLE (long_gamma_weak). Permission: see pmcc_allowed."", ""CSP management: exit at 50% profit OR 21 DTE, whichever first. DTE window: 45-60 (IV regime: CHEAP_VOL)."", ""LEAP entry score: 0.5/3.0 (gamma=0, vega=0.5, mNAV=0.0)."", ""BTC cycle: RECOVERY (RSI=37.7, MVRV=1.46). ASST drawdown: -30.3%."", ""Action: ACCUMULATE: WATCH. CSP: OFF (long gamma weak \u2014 dealers dampen moves). LEAP: OFF \u2014 (IV expensive (rank 0, pct 82)). PMCC: ALLOWED (long gamma weak (IV 0%, premium available))."", ""IV metrics (method=IV): current=131.3% rank=0.0 pct=82.5"", ""Flip migration: -7.6802 vs yesterday."", ""LEAP entry percentile: 0.0% \u2014 above band (not in zone).""]",LONG,RICH_VOL,RECOVERY|RICH_VOL|LONG,1.5,,1.5,0.09395973154362403,-0.059792556436851774,1.060548463666094,,,,,,,,,
158,2026-05-05,AM,2026-05-05T14:03:49.405436+00:00,ASST,ok,16.44,11.9328,11.9328,long_gamma_strong,909243.0345901056,99.07,1.3266,34004283.23096457,73.33,positive,1.0213,1.3146,-0.3146,0.000205,0.000149,15000.5,18.70157313923456,16.694967209976756,1219123786.105,101817.42395685814,73023431,100772024,148300000.0,10000000.0,149.8,1.5,98.4,IV,CHEAP_VOL,4,-33.39,0.176,79980.18691821398,39.7,1.4855,53720.29,RECOVERY,1.7118,-4.626e-05,4279.153200000001,18.18600465157452,50,,0.8753,0,0.8747,0.3359,0.0006722139,-0.3011,23.4,RED,0,ACCUMULATE: WATCH,OFF,OFF,—,ALLOWED,AVAILABLE,11.2695,13.2594,8.6163,11.2695,1.598,,0,,,,,,0,0,0,[],[],[],99.48,,,3129393,,0.0,0.5,"[{""strike"": 20.0, ""net_gex"": 188657.62219105836}, {""strike"": 26.0, ""net_gex"": 178540.37658164048}, {""strike"": 27.0, ""net_gex"": 148146.9038902352}, {""strike"": 17.0, ""net_gex"": 99099.50662674553}, {""strike"": 25.0, ""net_gex"": 86064.93989200125}]",[],"[""Regime long_gamma_strong; spot 16.44, flip 11.93, ATR1d 1.3266."", ""CSP income band: [11.27, 13.26]."", ""LEAP convexity band: [8.62, 11.27]."", ""Positive GEX magnets: 20.0 (GEX 1.9e+05), 26.0 (GEX 1.8e+05), 27.0 (GEX 1.5e+05), 17.0 (GEX 9.9e+04), 25.0 (GEX 8.6e+04)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core: no strikes in band."", ""GEX CONVENTION: ASST 95%+ call OI from speculative buying. Standard equity GEX tools may understate dealer short-gamma."", ""PMCC regime eligible: AVAILABLE (long_gamma_strong). Permission: see pmcc_allowed."", ""CSP management: exit at 50% profit OR 21 DTE, whichever first. DTE window: 45-60 (IV regime: CHEAP_VOL)."", ""LEAP entry score: 0.5/3.0 (gamma=0, vega=0.5, mNAV=0.0)."", ""BTC cycle: RECOVERY (RSI=39.7, MVRV=1.49). ASST drawdown: -30.1%."", ""Action: ACCUMULATE: WATCH. CSP: OFF (long gamma strong \u2014 dealers dampen moves). LEAP: OFF \u2014 (IV expensive (rank 2, pct 98)). PMCC: ALLOWED (long gamma strong (IV 2%, premium available))."", ""IV metrics (method=IV): current=149.8% rank=1.5 pct=98.4"", ""Flip migration: +4.9848 vs yesterday."", ""LEAP entry percentile: 0.0% \u2014 above band (not in zone).""]",LONG,EXTREME_RICH,RECOVERY|EXTREME_RICH|LONG,1.5,,1.5,,,,,,,,,,,,
159,2026-05-05,MID,2026-05-05T16:06:13.838489+00:00,ASST,ok,16.715,14.9333,14.931,long_gamma_weak,976847.1248316804,100.0,1.3266,33480557.689972132,59.57,positive,0.9807,1.2727,-0.2727,0.000205,0.000149,15000.5,18.70157313923456,16.772983811182467,1224820826.0,101817.42395685814,73023431,100772024,148300000.0,10000000.0,127.6,0.1,82.8,IV,CHEAP_VOL,3,-16.45,0.176,79980.18691821398,39.7,1.4855,53720.29,RECOVERY,1.7118,-4.626e-05,4279.153200000001,18.18600465157452,50,,0.8753,0,0.8747,0.3359,0.0006722139,-0.3011,23.4,RED,0,ACCUMULATE: WATCH,OFF,OFF,—,ALLOWED,AVAILABLE,14.27,16.2599,11.6168,14.27,0.229,,0,,,,,,0,0,0,[],[],[],99.55,,,3129393,,0.0,1.5,"[{""strike"": 20.0, ""net_gex"": 201690.97888427082}, {""strike"": 26.0, ""net_gex"": 187672.9983571863}, {""strike"": 27.0, ""net_gex"": 153925.27547353663}, {""strike"": 17.0, ""net_gex"": 105392.9506612212}, {""strike"": 25.0, ""net_gex"": 90299.20302241671}]",[],"[""Regime long_gamma_weak; spot 16.71, flip 14.93, ATR1d 1.3266."", ""CSP income band: [14.27, 16.26]."", ""LEAP convexity band: [11.62, 14.27]."", ""Positive GEX magnets: 20.0 (GEX 2.0e+05), 26.0 (GEX 1.9e+05), 27.0 (GEX 1.5e+05), 17.0 (GEX 1.1e+05), 25.0 (GEX 9.0e+04)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core: no strikes in band."", ""GEX CONVENTION: ASST 95%+ call OI from speculative buying. Standard equity GEX tools may understate dealer short-gamma."", ""PMCC regime eligible: AVAILABLE (long_gamma_weak). Permission: see pmcc_allowed."", ""CSP management: exit at 50% profit OR 21 DTE, whichever first. DTE window: 45-60 (IV regime: CHEAP_VOL)."", ""LEAP entry score: 1.5/3.0 (gamma=0, vega=0.5, mNAV=1.0)."", ""BTC cycle: RECOVERY (RSI=39.7, MVRV=1.49). ASST drawdown: -30.1%."", ""Action: ACCUMULATE: WATCH. CSP: OFF (long gamma weak \u2014 dealers dampen moves). LEAP: OFF \u2014 (IV expensive (rank 0, pct 83)). PMCC: ALLOWED (long gamma weak (IV 0%, premium available))."", ""IV metrics (method=IV): current=127.6% rank=0.1 pct=82.8"", ""Flip migration: -0.0046 vs yesterday."", ""LEAP entry percentile: 0.0% \u2014 above band (not in zone).""]",LONG,RICH_VOL,RECOVERY|RICH_VOL|LONG,1.5,,1.5,,,,,,,,,,,,
161,2026-05-05,PM,2026-05-05T19:32:37.153980+00:00,ASST,ok,16.3899,11.7229,11.7249,long_gamma_strong,897807.4352916655,96.4,1.3266,34123828.31173909,75.0,positive,0.975,1.2676,-0.2676,0.000205,0.000149,15000.5,18.70157313923456,16.738298582204386,1222287991.5749998,101817.42395685814,73023431,100772024,148300000.0,10000000.0,129.8,0.0,82.8,IV,CHEAP_VOL,3,-21.49,0.176,79980.18691821398,39.7,1.4855,53720.29,RECOVERY,1.154,-8.24e-05,4279.153200000001,18.18600465157452,50,,0.8753,0,0.8747,0.3359,0.0006722139,-0.3011,23.4,RED,0,ACCUMULATE: WATCH,OFF,OFF,—,ALLOWED,AVAILABLE,11.0596,13.0495,8.4064,11.0596,1.679,,0,,,,,,0,0,0,[],[],[],99.53,,,3129393,,0.0,1.5,"[{""strike"": 20.0, ""net_gex"": 186904.96682294688}, {""strike"": 26.0, ""net_gex"": 174666.34904057768}, {""strike"": 27.0, ""net_gex"": 145580.38703818017}, {""strike"": 17.0, ""net_gex"": 102922.81655500525}, {""strike"": 25.0, ""net_gex"": 85377.32506236312}]",[],"[""Regime long_gamma_strong; spot 16.39, flip 11.72, ATR1d 1.3266."", ""CSP income band: [11.06, 13.05]."", ""LEAP convexity band: [8.41, 11.06]."", ""Positive GEX magnets: 20.0 (GEX 1.9e+05), 26.0 (GEX 1.7e+05), 27.0 (GEX 1.5e+05), 17.0 (GEX 1.0e+05), 25.0 (GEX 8.5e+04)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core: no strikes in band."", ""GEX CONVENTION: ASST 95%+ call OI from speculative buying. Standard equity GEX tools may understate dealer short-gamma."", ""PMCC regime eligible: AVAILABLE (long_gamma_strong). Permission: see pmcc_allowed."", ""CSP management: exit at 50% profit OR 21 DTE, whichever first. DTE window: 45-60 (IV regime: CHEAP_VOL)."", ""LEAP entry score: 1.5/3.0 (gamma=0, vega=0.5, mNAV=1.0)."", ""BTC cycle: RECOVERY (RSI=39.7, MVRV=1.49). ASST drawdown: -30.1%."", ""Action: ACCUMULATE: WATCH. CSP: OFF (long gamma strong \u2014 dealers dampen moves). LEAP: OFF \u2014 (IV expensive (rank 0, pct 83)). PMCC: ALLOWED (long gamma strong (IV 0%, premium available))."", ""IV metrics (method=IV): current=129.8% rank=0.0 pct=82.8"", ""Flip migration: +0.0040 vs yesterday."", ""LEAP entry percentile: 0.0% \u2014 above band (not in zone).""]",LONG,RICH_VOL,RECOVERY|RICH_VOL|LONG,1.5,,1.5,0.0335633530405921,-0.05978681993178725,1.1899088117030272,,,,,,,,,
163,2026-05-06,AM,2026-05-06T14:01:39.871445+00:00,ASST,ok,16.21,16.8374,16.8374,neutral,905136.5630393722,97.32,1.2962,35783742.27473834,97.96,positive,0.9724,1.2635,-0.2635,0.000205,0.000149,15000.5,18.70157313923456,16.820053834090594,1228258040.57,101817.42395685814,73023431,100772024,148300000.0,10000000.0,140.0,1.1,92.2,IV,CHEAP_VOL,4,-31.65,0.19,81051.45235151448,43.8,1.5058,53738.59,EXPANSION,0.9328,-6.15e-05,4279.153200000001,18.18600465157452,46,,0.8753,0,0.8747,0.3359,0.0006722139,-0.2944,23.4,AMBER,0,HARVEST: HOLD,OFF,OFF,—,OFF,PROHIBITED,16.1893,18.1336,13.5969,16.1893,0.0,,0,,,,,,0,0,0,[],[],[],99.37,,,2600687,,0.0,1.5,"[{""strike"": 20.0, ""net_gex"": 182124.50108590687}, {""strike"": 26.0, ""net_gex"": 171809.8465406238}, {""strike"": 27.0, ""net_gex"": 142561.51697990502}, {""strike"": 17.0, ""net_gex"": 134762.31744420034}, {""strike"": 25.0, ""net_gex"": 85293.38197475208}]",[],"[""Regime neutral; spot 16.21, flip 16.84, ATR1d 1.2962."", ""CSP income band: [16.19, 18.13]."", ""LEAP convexity band: [13.60, 16.19]."", ""Positive GEX magnets: 20.0 (GEX 1.8e+05), 26.0 (GEX 1.7e+05), 27.0 (GEX 1.4e+05), 17.0 (GEX 1.3e+05), 25.0 (GEX 8.5e+04)"", ""CSP: no gamma-aligned candidates today."", ""LEAP core: no strikes in band."", ""GEX CONVENTION: ASST 95%+ call OI from speculative buying. Standard equity GEX tools may understate dealer short-gamma."", ""PMCC regime eligible: PROHIBITED (neutral). Permission: see pmcc_allowed."", ""CSP management: exit at 50% profit OR 21 DTE, whichever first. DTE window: 45-60 (IV regime: CHEAP_VOL)."", ""LEAP entry score: 1.5/3.0 (gamma=0, vega=0.5, mNAV=1.0)."", ""BTC cycle: EXPANSION (RSI=43.8, MVRV=1.51). ASST drawdown: -29.4%."", ""Action: HARVEST: HOLD. CSP: OFF (neutral). LEAP: OFF \u2014 (IV expensive (rank 1, pct 92)). PMCC: OFF (neutral \u2014 don't cap upside)."", ""IV metrics (method=IV): current=140.0% rank=1.1 pct=92.2"", ""Flip migration: +5.1125 vs yesterday."", ""LEAP entry percentile: 0.0% \u2014 above band (not in zone).""]",NEUTRAL,EXTREME_RICH,EXPANSION|EXTREME_RICH|NEUTRAL,1.5,,1.5,,,,,,,,,,,,
